order_id,product_id,product_name,order_date,shipped_date,remittance_date,remittance_days,destination_pincode,courier_partner,cost_price,selling_price,quantity,payment_method,rto_status
ORD-7290,SKU-1335,Brand Transparent Portals,2025-12-25 08:39:07,2025-12-25 18:12:12,2026-01-05 18:12:12,11.0,411057,Delhivery,2711.22,4742.04,1,COD,False
ORD-7292,SKU-1511,Productize Value-Added Roi,2025-12-25 10:03:41,2025-12-25 20:36:44,2026-01-04 20:36:44,10.0,560034,Shiprocket,1919.7,3304.41,1,COD,False
ORD-7295,SKU-1008,Portable Power Bank 10000mAh,2025-12-25 15:40:03,2025-12-26 06:27:41,2026-01-04 06:27:41,9.0,560034,Blue Dart,975.5,2199.0,1,COD,False
ORD-7296,SKU-1381,E-Enable B2C Architectures,2025-12-25 16:40:17,2025-12-26 10:07:20,2026-01-05 10:07:20,10.0,400076,Delhivery,383.98,1021.62,1,COD,False
ORD-7297,SKU-1441,Disintermediate Web-Enabled Synergies,2025-12-25 17:20:04,2025-12-25 23:43:02,2026-01-08 23:43:02,14.0,110001,Ekart Logistics,4149.09,10285.15,3,COD,False
ORD-7299,SKU-1134,Aggregate Customized Markets,2025-12-25 18:54:32,2025-12-26 10:07:39,,,560034,Blue Dart,4235.24,7722.99,3,COD,True
ORD-7300,SKU-1381,E-Enable B2C Architectures,2025-12-25 19:12:54,2025-12-26 14:38:57,2026-01-02 14:38:57,7.0,411057,Delhivery,383.98,1021.62,2,COD,False
ORD-7305,SKU-1485,Re-Intermediate E-Business Deliverables,2025-12-26 01:44:49,2025-12-26 22:41:44,2026-01-08 22:41:44,13.0,400076,Shiprocket,4629.14,9353.94,2,COD,False
ORD-7306,SKU-1267,Morph Wireless Architectures,2025-12-26 03:58:09,2025-12-26 23:30:43,2026-01-02 23:30:43,7.0,110001,Shiprocket,347.17,896.82,2,COD,False
ORD-7309,SKU-1376,Unleash Wireless Functionalities,2025-12-26 06:39:09,2025-12-26 12:13:36,,,110037,Ekart Logistics,4351.03,8728.12,2,COD,True
ORD-7311,SKU-1319,Benchmark Vertical Initiatives,2025-12-26 08:29:29,2025-12-26 15:32:47,2026-01-08 15:32:47,13.0,560034,Shiprocket,3629.28,8234.84,3,COD,False
ORD-7312,SKU-1436,Scale Revolutionary Supply-Chains,2025-12-26 11:07:48,2025-12-26 21:17:08,2026-01-05 21:17:08,10.0,110037,Shiprocket,325.67,956.83,1,COD,False
ORD-7316,SKU-1170,Re-Intermediate Efficient Markets,2025-12-26 17:28:38,2025-12-27 15:25:01,2026-01-09 15:25:01,13.0,110001,Blue Dart,2233.09,4692.77,2,COD,False
ORD-7318,SKU-1118,Architect Real-Time Content,2025-12-26 21:51:10,2025-12-27 18:28:57,,,560068,Shiprocket,1930.21,3749.08,2,COD,True
ORD-7319,SKU-1051,Cultivate Wireless Supply-Chains,2025-12-26 23:39:35,2025-12-27 10:14:11,2026-01-03 10:14:11,7.0,110001,Ekart Logistics,3669.65,8422.16,2,COD,False
ORD-7321,SKU-1166,Transition Magnetic Web Services,2025-12-27 03:46:49,2025-12-27 12:45:30,2026-01-05 12:45:30,9.0,400076,Blue Dart,3218.39,7627.19,1,COD,False
ORD-7325,SKU-1029,Engage B2B Metrics,2025-12-27 10:29:02,2025-12-27 15:53:23,2026-01-10 15:53:23,14.0,411057,Ekart Logistics,3486.01,6017.17,2,COD,False
ORD-7329,SKU-1361,Incubate Seamless Schemas,2025-12-27 17:59:54,2025-12-28 08:35:06,2026-01-12 08:35:06,15.0,560034,Shiprocket,4997.84,11313.91,1,COD,False
ORD-7331,SKU-1285,Utilize Compelling Eyeballs,2025-12-27 21:40:01,2025-12-28 19:33:26,2026-01-06 19:33:26,9.0,110037,Ekart Logistics,1742.75,2895.04,2,COD,False
ORD-7333,SKU-1197,Transition Interactive Partnerships,2025-12-28 00:13:46,2025-12-28 11:09:29,2026-01-10 11:09:29,13.0,411057,Ekart Logistics,3295.43,5921.09,1,COD,False
ORD-7334,SKU-1133,Target Global E-Business,2025-12-28 03:12:14,2025-12-29 00:13:35,2026-01-07 00:13:35,9.0,110001,Shiprocket,2417.17,6354.76,1,COD,False
ORD-7338,SKU-1265,Innovate Magnetic Communities,2025-12-28 08:37:50,2025-12-28 15:59:45,2026-01-08 15:59:45,11.0,110037,Delhivery,899.76,1721.69,2,COD,False
ORD-7339,SKU-1042,Evolve Collaborative Eyeballs,2025-12-28 08:49:29,2025-12-28 14:34:18,2026-01-08 14:34:18,11.0,400076,Blue Dart,500.47,1025.03,2,COD,False
ORD-7340,SKU-1438,Redefine Clicks-And-Mortar Paradigms,2025-12-28 10:19:47,2025-12-29 05:53:10,2026-01-06 05:53:10,8.0,560034,Ekart Logistics,542.97,1271.65,3,COD,False
ORD-7341,SKU-1268,Transition Sticky Content,2025-12-28 12:26:43,2025-12-29 01:23:08,2026-01-13 01:23:08,15.0,560034,Blue Dart,1145.16,2838.16,1,COD,False
ORD-7346,SKU-1293,Utilize Front-End Bandwidth,2025-12-28 21:24:25,2025-12-29 19:07:28,2026-01-08 19:07:28,10.0,400076,Blue Dart,494.5,1443.37,2,COD,False
ORD-7347,SKU-1391,Seize Strategic Markets,2025-12-28 21:50:41,2025-12-29 11:28:46,2026-01-10 11:28:46,12.0,400076,Blue Dart,4356.02,8651.11,3,COD,False
ORD-7349,SKU-1031,Incubate Viral Synergies,2025-12-29 02:41:29,2025-12-29 11:31:20,2026-01-13 11:31:20,15.0,560068,Blue Dart,1769.25,4776.13,1,COD,False
ORD-7350,SKU-1383,Monetize Ubiquitous Relationships,2025-12-29 04:08:09,2025-12-29 15:36:47,,,560034,Delhivery,1584.92,3833.02,3,COD,True
ORD-7352,SKU-1355,Incubate Value-Added Partnerships,2025-12-29 06:58:46,2025-12-29 15:37:36,2026-01-07 15:37:36,9.0,560034,Blue Dart,421.4,821.42,2,COD,False
ORD-7353,SKU-1430,Generate Mission-Critical Deliverables,2025-12-29 08:44:45,2025-12-30 07:09:16,2026-01-06 07:09:16,7.0,400076,Ekart Logistics,3401.75,6851.73,2,COD,False
ORD-7354,SKU-1199,Drive Bricks-And-Clicks Applications,2025-12-29 09:42:19,2025-12-29 23:23:45,,,110037,Ekart Logistics,4005.42,10481.61,3,COD,True
ORD-7358,SKU-1510,Orchestrate Cross-Media Vortals,2025-12-29 13:47:01,2025-12-30 08:38:57,2026-01-13 08:38:57,14.0,411057,Shiprocket,4728.15,10865.79,1,COD,False
ORD-7360,SKU-1265,Innovate Magnetic Communities,2025-12-29 18:40:38,2025-12-30 09:35:47,,,411057,Shiprocket,899.76,1721.69,1,COD,True
ORD-7361,SKU-1267,Morph Wireless Architectures,2025-12-29 21:23:08,2025-12-30 02:56:09,2026-01-11 02:56:09,12.0,110001,Ekart Logistics,347.17,896.82,2,COD,False
ORD-7363,SKU-1510,Orchestrate Cross-Media Vortals,2025-12-29 22:36:35,2025-12-30 04:15:18,2026-01-13 04:15:18,14.0,560068,Ekart Logistics,4728.15,10865.79,1,COD,False
ORD-7364,SKU-1471,Matrix Extensible Deliverables,2025-12-30 00:10:17,2025-12-30 07:59:53,2026-01-09 07:59:53,10.0,110037,Shiprocket,3484.6,9412.79,2,COD,False
ORD-7367,SKU-1516,Repurpose 24/7 Portals,2025-12-30 05:56:43,2025-12-30 16:33:58,2026-01-11 16:33:58,12.0,560068,Shiprocket,1165.22,3250.52,3,COD,False
ORD-7368,SKU-1196,Mesh 24/365 Markets,2025-12-30 08:01:11,2025-12-31 06:31:37,2026-01-08 06:31:37,8.0,110001,Delhivery,3534.58,8133.13,3,COD,False
ORD-7369,SKU-1051,Cultivate Wireless Supply-Chains,2025-12-30 09:16:12,2025-12-30 20:28:03,2026-01-09 20:28:03,10.0,411057,Delhivery,3669.65,8422.16,1,COD,False
ORD-7370,SKU-1370,Re-Intermediate End-To-End Info-Mediaries,2025-12-30 11:16:06,2025-12-31 04:58:50,2026-01-10 04:58:50,10.0,400076,Shiprocket,1404.5,2844.62,3,COD,False
ORD-7371,SKU-1326,Target Wireless E-Markets,2025-12-30 13:44:11,2025-12-31 10:42:41,,,560068,Shiprocket,2886.44,7765.65,1,COD,True
ORD-7372,SKU-1045,Embrace Viral Portals,2025-12-30 14:25:50,2025-12-31 09:48:35,2026-01-12 09:48:35,12.0,400076,Ekart Logistics,907.86,2286.44,2,COD,False
ORD-7373,SKU-1117,Transition One-To-One Functionalities,2025-12-30 16:48:06,2025-12-30 21:43:26,2026-01-07 21:43:26,8.0,560068,Ekart Logistics,2537.43,4265.33,2,COD,False
ORD-7374,SKU-1336,Leverage Web-Enabled Solutions,2025-12-30 18:39:09,2025-12-31 02:11:35,2026-01-12 02:11:35,12.0,400076,Shiprocket,3881.77,5864.04,1,COD,False
ORD-7375,SKU-1408,Enhance Integrated Networks,2025-12-30 18:53:35,2025-12-31 06:14:03,2026-01-11 06:14:03,11.0,411057,Blue Dart,2727.72,4804.74,1,COD,False
ORD-7376,SKU-1302,Monetize Granular E-Markets,2025-12-30 20:42:51,2025-12-31 05:18:49,2026-01-08 05:18:49,8.0,560068,Blue Dart,2242.63,4781.81,1,COD,False
ORD-7377,SKU-1451,Matrix User-Centric Relationships,2025-12-30 22:43:56,2025-12-31 16:11:28,2026-01-09 16:11:28,9.0,110037,Ekart Logistics,3793.4,9615.9,3,COD,False
ORD-7378,SKU-1059,Unleash Bricks-And-Clicks Infrastructures,2025-12-31 00:27:44,2025-12-31 06:54:08,2026-01-14 06:54:08,14.0,560068,Delhivery,3368.98,7422.86,2,COD,False
ORD-7380,SKU-1221,Iterate Synergistic Synergies,2025-12-31 03:33:45,2025-12-31 22:36:21,2026-01-13 22:36:21,13.0,560034,Ekart Logistics,4687.53,13468.51,1,COD,False
ORD-7386,SKU-1170,Re-Intermediate Efficient Markets,2025-12-31 12:00:59,2026-01-01 02:34:10,2026-01-15 02:34:10,14.0,400076,Delhivery,2233.09,4692.77,2,COD,False
ORD-7388,SKU-1153,Synergize Out-Of-The-Box Portals,2025-12-31 17:01:15,2025-12-31 21:16:36,2026-01-15 21:16:36,15.0,110037,Blue Dart,1335.26,3255.15,3,COD,False
ORD-7389,SKU-1068,Streamline Transparent Schemas,2025-12-31 19:17:02,2026-01-01 14:35:58,2026-01-12 14:35:58,11.0,560034,Shiprocket,621.98,1855.88,1,COD,False
ORD-7390,SKU-1396,Scale Web-Enabled Experiences,2025-12-31 20:32:03,2026-01-01 14:55:22,2026-01-10 14:55:22,9.0,560068,Shiprocket,4000.76,7029.75,3,COD,False
ORD-7391,SKU-1333,Integrate Integrated Users,2025-12-31 21:42:29,2026-01-01 20:34:46,2026-01-10 20:34:46,9.0,110001,Delhivery,4669.45,12672.27,3,COD,False
ORD-7392,SKU-1004,Stainless Steel Water Bottle,2025-12-31 22:34:50,2026-01-01 19:44:32,,,560068,Ekart Logistics,320.75,799.0,1,COD,True
ORD-7393,SKU-1371,Enable Vertical Web Services,2025-12-31 23:36:17,2026-01-01 08:53:11,2026-01-10 08:53:11,9.0,560068,Ekart Logistics,2353.74,3646.84,2,COD,False
ORD-7395,SKU-1007,Compact Travel Backpack,2026-01-01 03:51:32,2026-01-01 21:33:57,2026-01-08 21:33:57,7.0,560068,Delhivery,850.0,1999.0,2,COD,False
ORD-7396,SKU-1315,Redefine Transparent Applications,2026-01-01 04:15:08,2026-01-02 01:41:24,2026-01-14 01:41:24,12.0,411057,Blue Dart,2415.61,5339.35,2,COD,False
ORD-7397,SKU-1508,Reinvent Innovative Solutions,2026-01-01 04:38:40,2026-01-01 18:02:47,2026-01-12 18:02:47,11.0,560034,Blue Dart,3461.12,8289.3,1,COD,False
ORD-7398,SKU-1302,Monetize Granular E-Markets,2026-01-01 07:14:48,2026-01-01 15:38:52,2026-01-09 15:38:52,8.0,110037,Ekart Logistics,2242.63,4781.81,3,COD,False
ORD-7399,SKU-1050,Reinvent Collaborative Web Services,2026-01-01 07:46:30,2026-01-01 20:26:32,2026-01-16 20:26:32,15.0,110001,Shiprocket,1542.47,2498.42,2,COD,False
ORD-7400,SKU-1440,Embrace Granular Web Services,2026-01-01 09:37:15,2026-01-01 16:19:11,2026-01-09 16:19:11,8.0,110037,Blue Dart,3663.06,7217.71,3,COD,False
ORD-7401,SKU-1072,Enhance Efficient Applications,2026-01-01 11:25:44,2026-01-02 07:13:23,2026-01-10 07:13:23,8.0,110037,Shiprocket,2886.59,6086.71,3,COD,False
ORD-7404,SKU-1087,Benchmark Mission-Critical Methodologies,2026-01-01 15:45:33,2026-01-02 01:35:59,2026-01-10 01:35:59,8.0,110001,Shiprocket,2082.7,5670.35,1,COD,False
ORD-7405,SKU-1033,Grow Extensible E-Commerce,2026-01-01 15:54:43,2026-01-02 10:09:30,,,560068,Ekart Logistics,1926.73,5166.5,3,COD,True
ORD-7409,SKU-1363,Leverage Clicks-And-Mortar Niches,2026-01-01 22:11:43,2026-01-02 17:53:48,2026-01-09 17:53:48,7.0,560068,Ekart Logistics,614.25,1654.23,1,COD,False
ORD-7412,SKU-1001,Organic Cotton T-Shirt,2026-01-02 04:22:18,2026-01-02 21:34:35,2026-01-17 21:34:35,15.0,560068,Blue Dart,485.5,1299.0,2,COD,False
ORD-7413,SKU-1454,Aggregate Sticky Architectures,2026-01-02 05:04:04,2026-01-03 04:04:54,2026-01-18 04:04:54,15.0,560034,Blue Dart,4249.93,7851.0,1,COD,False
ORD-7417,SKU-1328,Repurpose Impactful Systems,2026-01-02 11:52:38,2026-01-03 05:06:30,2026-01-16 05:06:30,13.0,110001,Shiprocket,2205.77,4749.83,3,COD,False
ORD-7418,SKU-1211,Incubate Proactive Content,2026-01-02 13:13:54,2026-01-02 21:47:31,2026-01-11 21:47:31,9.0,110037,Delhivery,3831.87,6319.27,3,COD,False
ORD-7419,SKU-1370,Re-Intermediate End-To-End Info-Mediaries,2026-01-02 13:29:27,2026-01-02 19:23:52,2026-01-11 19:23:52,9.0,560034,Shiprocket,1404.5,2844.62,3,COD,False
ORD-7420,SKU-1332,Productize Extensible Users,2026-01-02 15:14:07,2026-01-02 19:56:24,2026-01-16 19:56:24,14.0,560034,Ekart Logistics,949.34,1985.95,1,COD,False
ORD-7422,SKU-1288,Monetize Web-Enabled Architectures,2026-01-02 20:36:43,2026-01-03 12:04:40,2026-01-17 12:04:40,14.0,560034,Delhivery,2248.94,5243.51,1,COD,False
ORD-7424,SKU-1137,Transition Dot-Com Technologies,2026-01-02 23:44:03,2026-01-03 18:23:31,2026-01-18 18:23:31,15.0,411057,Shiprocket,4962.24,9538.92,2,COD,False
ORD-7426,SKU-1063,Incentivize Visionary Mindshare,2026-01-03 02:37:49,2026-01-04 00:54:42,2026-01-11 00:54:42,7.0,110037,Blue Dart,3577.4,5727.59,3,COD,False
ORD-7427,SKU-1296,Enhance Value-Added Roi,2026-01-03 05:28:43,2026-01-03 21:27:39,2026-01-16 21:27:39,13.0,411057,Delhivery,944.36,1943.65,1,COD,False
ORD-7428,SKU-1479,Innovate 24/365 E-Tailers,2026-01-03 06:21:07,2026-01-03 15:41:28,2026-01-10 15:41:28,7.0,110001,Ekart Logistics,2302.37,4558.32,3,COD,False
ORD-7429,SKU-1321,Scale Global E-Markets,2026-01-03 08:56:32,2026-01-04 06:09:14,2026-01-12 06:09:14,8.0,560068,Delhivery,3395.7,8535.44,3,COD,False
ORD-7431,SKU-1078,Strategize Granular Synergies,2026-01-03 11:50:23,2026-01-04 07:46:50,2026-01-11 07:46:50,7.0,400076,Shiprocket,1119.9,2252.25,2,COD,False
ORD-7434,SKU-1415,Repurpose Rich E-Tailers,2026-01-03 16:10:41,2026-01-04 03:00:33,2026-01-13 03:00:33,9.0,411057,Ekart Logistics,4938.84,14681.02,3,COD,False
ORD-7436,SKU-1518,Target Efficient Content,2026-01-03 18:05:16,2026-01-04 16:00:39,2026-01-18 16:00:39,14.0,560068,Ekart Logistics,4473.23,11093.3,2,COD,False
ORD-7438,SKU-1196,Mesh 24/365 Markets,2026-01-03 19:00:21,2026-01-04 08:37:31,2026-01-14 08:37:31,10.0,110037,Delhivery,3534.58,8133.13,2,COD,False
ORD-7439,SKU-1301,Seize Scalable Paradigms,2026-01-03 21:43:20,2026-01-04 10:55:29,2026-01-16 10:55:29,12.0,110001,Delhivery,1972.21,4724.89,2,COD,False
ORD-7440,SKU-1195,Mesh Bleeding-Edge Systems,2026-01-03 22:14:39,2026-01-04 11:47:32,2026-01-16 11:47:32,12.0,560068,Shiprocket,4316.65,8316.21,2,COD,False
ORD-7441,SKU-1155,Embrace 24/7 Schemas,2026-01-03 22:28:31,2026-01-04 13:09:10,2026-01-14 13:09:10,10.0,110001,Shiprocket,3427.26,9797.35,1,COD,False
ORD-7445,SKU-1403,Re-Intermediate Extensible E-Business,2026-01-04 04:24:55,2026-01-05 00:10:12,2026-01-16 00:10:12,11.0,560068,Delhivery,2170.87,6051.07,3,COD,False
ORD-7446,SKU-1191,Aggregate Global Models,2026-01-04 06:27:06,2026-01-04 15:19:03,2026-01-13 15:19:03,9.0,400076,Delhivery,4690.5,10878.9,2,COD,False
ORD-7447,SKU-1016,Insulated Lunch Box,2026-01-04 08:25:29,2026-01-04 21:58:17,2026-01-18 21:58:17,14.0,560068,Blue Dart,650.7,1499.0,1,COD,False
ORD-7448,SKU-1246,Strategize Scalable Applications,2026-01-04 10:23:22,2026-01-04 20:50:49,2026-01-19 20:50:49,15.0,411057,Delhivery,4562.99,10673.41,1,COD,False
ORD-7451,SKU-1433,Reinvent Vertical E-Tailers,2026-01-04 12:43:54,2026-01-04 18:54:33,,,560068,Blue Dart,1132.98,2483.42,2,COD,True
ORD-7453,SKU-1492,Deliver Clicks-And-Mortar Content,2026-01-04 15:37:38,2026-01-05 12:29:10,2026-01-15 12:29:10,10.0,560034,Blue Dart,3065.02,5336.25,2,COD,False
ORD-7454,SKU-1349,Innovate Cross-Media Mindshare,2026-01-04 18:35:34,2026-01-05 04:36:51,2026-01-14 04:36:51,9.0,560034,Blue Dart,2055.67,5141.59,3,COD,False
ORD-7455,SKU-1222,Syndicate Bleeding-Edge E-Markets,2026-01-04 19:37:58,2026-01-05 07:28:01,2026-01-14 07:28:01,9.0,400076,Delhivery,1750.79,3755.3,3,COD,False
ORD-7456,SKU-1470,Implement Bleeding-Edge Deliverables,2026-01-04 21:51:23,2026-01-05 06:28:44,,,560034,Shiprocket,1283.17,3302.15,1,COD,True
ORD-7457,SKU-1071,Repurpose Cross-Media Info-Mediaries,2026-01-05 00:32:02,2026-01-05 06:49:10,2026-01-16 06:49:10,11.0,110037,Delhivery,3857.2,8633.92,3,COD,False
ORD-7458,SKU-1367,Envisioneer User-Centric Eyeballs,2026-01-05 02:28:32,2026-01-05 06:33:43,2026-01-19 06:33:43,14.0,110001,Blue Dart,2987.42,5926.5,3,COD,False
ORD-7463,SKU-1366,Generate Efficient Functionalities,2026-01-05 12:47:33,2026-01-05 18:58:36,2026-01-20 18:58:36,15.0,560068,Ekart Logistics,3217.43,7187.85,1,COD,False
ORD-7469,SKU-1068,Streamline Transparent Schemas,2026-01-05 19:20:34,2026-01-06 10:35:53,2026-01-20 10:35:53,14.0,110037,Blue Dart,621.98,1855.88,1,COD,False
ORD-7472,SKU-1211,Incubate Proactive Content,2026-01-05 23:34:56,2026-01-06 20:22:50,2026-01-16 20:22:50,10.0,110001,Blue Dart,3831.87,6319.27,1,COD,False
ORD-7473,SKU-1500,Embrace Holistic Solutions,2026-01-06 00:47:04,2026-01-06 21:51:48,2026-01-18 21:51:48,12.0,110037,Shiprocket,3660.28,7524.93,2,COD,False
ORD-7476,SKU-1314,Embrace Distributed Deliverables,2026-01-06 02:44:12,2026-01-06 07:40:42,2026-01-20 07:40:42,14.0,560068,Ekart Logistics,772.66,1404.63,3,COD,False
ORD-7478,SKU-1326,Target Wireless E-Markets,2026-01-06 05:52:57,2026-01-06 19:03:04,2026-01-14 19:03:04,8.0,560034,Blue Dart,2886.44,7765.65,1,COD,False
ORD-7479,SKU-1215,Facilitate Seamless Synergies,2026-01-06 08:15:43,2026-01-07 04:43:32,2026-01-20 04:43:32,13.0,110001,Ekart Logistics,2092.47,3406.14,3,COD,False
ORD-7483,SKU-1500,Embrace Holistic Solutions,2026-01-06 15:31:41,2026-01-07 13:38:17,2026-01-19 13:38:17,12.0,110037,Delhivery,3660.28,7524.93,3,COD,False
ORD-7484,SKU-1014,Silk Sleep Mask,2026-01-06 15:49:13,2026-01-07 03:07:40,2026-01-18 03:07:40,11.0,560068,Ekart Logistics,290.5,799.0,1,COD,False
ORD-7485,SKU-1449,Aggregate Out-Of-The-Box Roi,2026-01-06 16:33:13,2026-01-07 00:41:51,2026-01-19 00:41:51,12.0,400076,Blue Dart,4982.42,13188.66,3,COD,False
ORD-7488,SKU-1347,Monetize Enterprise Metrics,2026-01-06 22:16:37,2026-01-07 17:31:25,2026-01-21 17:31:25,14.0,560068,Ekart Logistics,4243.96,8563.78,2,COD,False
ORD-7489,SKU-1140,Facilitate Front-End Mindshare,2026-01-07 00:44:52,2026-01-07 19:38:02,2026-01-15 19:38:02,8.0,411057,Blue Dart,3640.0,6463.89,1,COD,False
ORD-7492,SKU-1415,Repurpose Rich E-Tailers,2026-01-07 05:28:18,2026-01-07 14:12:00,2026-01-17 14:12:00,10.0,400076,Ekart Logistics,4938.84,14681.02,3,COD,False
ORD-7497,SKU-1416,Synergize Next-Generation Platforms,2026-01-07 13:28:48,2026-01-08 11:42:39,2026-01-18 11:42:39,10.0,110001,Ekart Logistics,2401.11,3682.04,3,COD,False
ORD-7499,SKU-1361,Incubate Seamless Schemas,2026-01-07 14:14:19,2026-01-07 19:11:55,2026-01-18 19:11:55,11.0,411057,Blue Dart,4997.84,11313.91,1,COD,False
ORD-7500,SKU-1073,Exploit Front-End Interfaces,2026-01-07 16:42:19,2026-01-08 04:25:42,2026-01-19 04:25:42,11.0,110001,Blue Dart,4505.18,11318.86,2,COD,False
ORD-7501,SKU-1294,Syndicate B2B Mindshare,2026-01-07 18:15:26,2026-01-08 14:32:04,2026-01-23 14:32:04,15.0,560068,Shiprocket,4273.0,8731.86,1,COD,False
ORD-7502,SKU-1517,E-Enable Turn-Key Users,2026-01-07 20:40:37,2026-01-08 14:14:25,2026-01-19 14:14:25,11.0,400076,Blue Dart,3136.0,7567.5,1,COD,False
ORD-7504,SKU-1074,Optimize Viral Info-Mediaries,2026-01-07 21:22:35,2026-01-08 10:34:47,2026-01-22 10:34:47,14.0,400076,Blue Dart,3446.84,8330.2,2,COD,False
ORD-7506,SKU-1450,Benchmark Transparent Web-Readiness,2026-01-08 02:36:30,2026-01-08 14:45:21,2026-01-20 14:45:21,12.0,560034,Blue Dart,3721.72,8727.59,2,COD,False
ORD-7507,SKU-1236,Evolve Extensible Portals,2026-01-08 05:11:21,2026-01-08 10:50:08,2026-01-20 10:50:08,12.0,560034,Blue Dart,3120.16,5102.68,2,COD,False
ORD-7508,SKU-1317,Re-Intermediate Dynamic Action-Items,2026-01-08 07:15:51,2026-01-08 14:55:14,2026-01-22 14:55:14,14.0,560034,Delhivery,4065.78,9912.19,1,COD,False
ORD-7509,SKU-1369,Exploit End-To-End Architectures,2026-01-08 08:02:43,2026-01-08 17:37:28,2026-01-15 17:37:28,7.0,400076,Ekart Logistics,1425.23,3810.71,2,COD,False
ORD-7510,SKU-1236,Evolve Extensible Portals,2026-01-08 10:26:06,2026-01-08 17:43:29,2026-01-21 17:43:29,13.0,560068,Ekart Logistics,3120.16,5102.68,3,COD,False
ORD-7512,SKU-1165,Exploit Dynamic Methodologies,2026-01-08 14:44:03,2026-01-09 13:51:31,,,110037,Blue Dart,4277.86,12331.49,2,COD,True
ORD-7513,SKU-1094,Integrate B2C Models,2026-01-08 16:41:07,2026-01-09 04:44:15,2026-01-21 04:44:15,12.0,411057,Delhivery,4603.46,9059.98,3,COD,False
ORD-7515,SKU-1212,Redefine Cross-Media Partnerships,2026-01-08 22:02:47,2026-01-09 21:59:42,2026-01-19 21:59:42,10.0,110001,Ekart Logistics,3042.13,6097.91,3,COD,False
ORD-7516,SKU-1216,Strategize Leading-Edge Users,2026-01-09 00:17:52,2026-01-09 14:12:45,2026-01-19 14:12:45,10.0,110001,Shiprocket,3268.13,6941.46,1,COD,False
ORD-7517,SKU-1501,Aggregate Front-End Synergies,2026-01-09 03:10:09,2026-01-10 01:30:58,2026-01-18 01:30:58,8.0,110037,Shiprocket,4742.03,10384.61,3,COD,False
ORD-7518,SKU-1301,Seize Scalable Paradigms,2026-01-09 04:37:04,2026-01-09 14:31:32,,,560034,Blue Dart,1972.21,4724.89,2,COD,True
ORD-7523,SKU-1187,Architect E-Business Functionalities,2026-01-09 13:40:34,2026-01-10 12:22:09,2026-01-21 12:22:09,11.0,411057,Delhivery,608.92,1251.31,1,COD,False
ORD-7526,SKU-1053,Mesh Robust Web Services,2026-01-09 18:44:54,2026-01-10 02:29:52,2026-01-21 02:29:52,11.0,110001,Ekart Logistics,3775.06,7410.27,2,COD,False
ORD-7527,SKU-1162,Drive Mission-Critical Models,2026-01-09 19:55:59,2026-01-10 01:05:12,2026-01-20 01:05:12,10.0,560068,Blue Dart,3957.51,9357.39,3,COD,False
ORD-7528,SKU-1433,Reinvent Vertical E-Tailers,2026-01-09 21:17:10,2026-01-10 11:00:52,2026-01-22 11:00:52,12.0,560068,Ekart Logistics,1132.98,2483.42,2,COD,False
ORD-7529,SKU-1005,Noise-Cancelling Earbuds,2026-01-09 22:07:22,2026-01-10 05:33:50,,,411057,Ekart Logistics,2100.0,4499.0,2,COD,True
ORD-7530,SKU-1217,Visualize Back-End Infrastructures,2026-01-09 23:50:40,2026-01-10 09:54:19,2026-01-22 09:54:19,12.0,560068,Delhivery,4718.8,7354.28,1,COD,False
ORD-7532,SKU-1428,Innovate Sticky Markets,2026-01-10 02:37:04,2026-01-10 09:54:24,2026-01-17 09:54:24,7.0,560034,Delhivery,1743.89,3022.12,1,COD,False
ORD-7533,SKU-1286,Orchestrate Compelling Relationships,2026-01-10 03:28:52,2026-01-10 15:54:03,2026-01-24 15:54:03,14.0,400076,Blue Dart,1409.09,2203.5,2,COD,False
ORD-7544,SKU-1347,Monetize Enterprise Metrics,2026-01-10 23:33:31,2026-01-11 07:09:08,,,400076,Delhivery,4243.96,8563.78,2,COD,True
ORD-7545,SKU-1273,Architect Compelling Portals,2026-01-10 23:44:58,2026-01-11 14:04:44,2026-01-25 14:04:44,14.0,400076,Ekart Logistics,4547.24,8442.35,1,COD,False
ORD-7548,SKU-1378,Extend Customized Eyeballs,2026-01-11 02:20:32,2026-01-12 01:24:14,2026-01-25 01:24:14,13.0,110037,Blue Dart,1320.84,2652.98,1,COD,False
ORD-7553,SKU-1413,Mesh Open-Source Channels,2026-01-11 09:35:13,2026-01-11 22:21:21,2026-01-18 22:21:21,7.0,560068,Ekart Logistics,4309.86,11789.43,2,COD,False
ORD-7557,SKU-1191,Aggregate Global Models,2026-01-11 14:34:32,2026-01-12 02:16:34,2026-01-21 02:16:34,9.0,400076,Delhivery,4690.5,10878.9,3,COD,False
ORD-7561,SKU-1351,Incubate Interactive Portals,2026-01-11 19:56:28,2026-01-12 19:39:13,2026-01-25 19:39:13,13.0,110037,Shiprocket,2063.23,5515.75,3,COD,False
ORD-7563,SKU-1196,Mesh 24/365 Markets,2026-01-12 00:30:29,2026-01-12 05:45:04,2026-01-22 05:45:04,10.0,400076,Shiprocket,3534.58,8133.13,1,COD,False
ORD-7564,SKU-1393,Deliver Value-Added Users,2026-01-12 02:45:17,2026-01-13 00:33:44,2026-01-20 00:33:44,7.0,560034,Blue Dart,1144.85,3184.62,1,COD,False
ORD-7567,SKU-1056,Expedite Holistic Mindshare,2026-01-12 08:33:32,2026-01-13 06:09:34,2026-01-27 06:09:34,14.0,110037,Shiprocket,906.35,1459.88,1,COD,False
